date,store_id,product_id,sales_amount,units_sold
2022-11-05,STORE-2031,PROD-26277,825.66,29
2022-12-26,STORE-9314,PROD-27931,12.0,31
2022-09-21,STORE-3176,PROD-73520,296.32,29
2022-06-28,STORE-4822,PROD-40502,881.61,5
2022-02-24,STORE-3417,PROD-46164,283.23,42
2022-12-08,STORE-9528,PROD-10275,705.81,22
2022-08-12,STORE-1035,PROD-97915,932.35,13
2022-07-02,STORE-3295,PROD-63354,464.14,10
2022-08-20,STORE-1530,PROD-96760,579.11,32
2023-03-05,STORE-7497,PROD-97678,442.91,24
2023-04-16,STORE-8234,PROD-22115,518.56,46
2022-03-01,STORE-6751,PROD-59538,464.52,29
2023-01-31,STORE-4022,PROD-60931,883.62,40
2022-05-26,STORE-6005,PROD-60013,992.42,3
2023-03-22,STORE-7586,PROD-12105,901.7,4
2022-08-23,STORE-2145,PROD-21555,832.76,29
2022-11-28,STORE-9876,PROD-99473,143.21,5
2022-10-07,STORE-9198,PROD-64365,665.8,33
2023-04-22,STORE-9221,PROD-33763,672.78,46
2022-04-02,STORE-9615,PROD-47186,285.12,6
2022-09-27,STORE-5347,PROD-89242,897.82,21
2022-01-28,STORE-6005,PROD-73403,244.0,24
2022-08-20,STORE-5924,PROD-82603,547.58,32
2022-11-07,STORE-6713,PROD-27638,542.5,34
2022-06-07,STORE-2617,PROD-50158,760.09,43
2022-08-10,STORE-3185,PROD-16232,831.83,47
2022-12-24,STORE-2713,PROD-70323,211.38,7
2022-05-08,STORE-9587,PROD-13168,163.42,33
2022-07-06,STORE-6727,PROD-87427,736.75,1
2022-11-03,STORE-8323,PROD-72589,978.39,45
2022-11-08,STORE-3437,PROD-36910,252.56,48
2022-11-11,STORE-4434,PROD-57473,329.78,7
2022-05-23,STORE-1477,PROD-13626,112.82,35
2022-05-29,STORE-1733,PROD-94858,637.8,12
2022-06-05,STORE-9276,PROD-19060,519.86,4
2023-03-18,STORE-1696,PROD-42710,990.27,47
2023-02-14,STORE-8078,PROD-46232,394.18,38
2022-04-20,STORE-2544,PROD-40928,288.17,34
2023-01-11,STORE-9255,PROD-36338,511.19,8
2022-04-10,STORE-1850,PROD-95578,543.93,39
2022-03-19,STORE-2829,PROD-28069,865.29,39
2022-08-30,STORE-2748,PROD-52908,810.01,9
2022-01-11,STORE-2204,PROD-59901,41.06,36
2022-11-29,STORE-6307,PROD-15981,435.85,41
2022-05-26,STORE-7458,PROD-82047,307.33,30
2023-03-20,STORE-1916,PROD-50846,492.72,6
2022-09-28,STORE-4816,PROD-96545,600.32,3
2023-03-07,STORE-3495,PROD-88299,313.3,32
2022-10-07,STORE-7592,PROD-92861,858.6,12
2023-03-07,STORE-5680,PROD-78579,87.53,5
2023-01-20,STORE-7819,PROD-13249,180.46,36
2023-03-31,STORE-5116,PROD-87271,181.45,12
2022-01-12,STORE-6913,PROD-53411,803.66,48
2022-10-25,STORE-4322,PROD-87334,563.0,36
2022-01-22,STORE-3875,PROD-94302,604.13,4
2023-02-22,STORE-1877,PROD-93325,167.65,34
2022-05-13,STORE-3332,PROD-19879,928.68,10
2022-06-19,STORE-5232,PROD-54630,268.66,30
2022-10-09,STORE-2959,PROD-37959,299.63,20
2022-11-30,STORE-6125,PROD-49776,810.23,10
2022-07-06,STORE-2639,PROD-48387,634.84,48
2022-06-05,STORE-4150,PROD-45769,448.28,44
2022-07-31,STORE-8512,PROD-80630,303.47,5
2023-04-29,STORE-3490,PROD-40005,515.26,23
2022-09-29,STORE-3312,PROD-97582,861.12,37
2023-02-08,STORE-4662,PROD-18037,651.06,44
2022-10-05,STORE-7075,PROD-39654,749.39,28
2022-06-10,STORE-8785,PROD-48334,269.25,22
2023-02-10,STORE-3282,PROD-18733,101.4,14
2022-11-11,STORE-3650,PROD-66433,713.83,13
2022-05-17,STORE-4695,PROD-35291,915.3,48
2023-02-01,STORE-5509,PROD-32121,495.54,3
2022-05-03,STORE-4896,PROD-34039,70.99,36
2023-01-20,STORE-6593,PROD-56756,714.18,10
2022-03-10,STORE-1230,PROD-59233,904.24,14
2022-10-09,STORE-6038,PROD-44291,137.21,29
2022-05-13,STORE-4909,PROD-63744,174.7,10
2022-09-01,STORE-2728,PROD-48033,792.43,44
2023-04-02,STORE-1695,PROD-24442,181.62,25
2022-08-14,STORE-7867,PROD-65723,747.48,50
2022-09-23,STORE-8669,PROD-33131,29.53,50
2022-12-23,STORE-7259,PROD-48229,767.94,28
2022-06-03,STORE-1468,PROD-26625,79.58,25
2023-04-06,STORE-3126,PROD-15466,143.0,8
2022-06-09,STORE-3700,PROD-57217,500.52,28
2022-01-01,STORE-7526,PROD-65411,469.09,46
2022-09-14,STORE-7576,PROD-84150,678.2,27
2023-04-26,STORE-1699,PROD-47047,339.15,12
2022-06-18,STORE-4316,PROD-75049,466.75,43
2022-06-19,STORE-9755,PROD-64069,441.33,41
2023-02-11,STORE-6549,PROD-87586,608.02,1
2022-04-26,STORE-4341,PROD-53155,335.63,48
2022-12-09,STORE-6326,PROD-73661,617.34,7
2022-05-30,STORE-2326,PROD-48180,725.19,41
2022-06-27,STORE-2827,PROD-51856,943.4,46
2022-09-15,STORE-1661,PROD-18196,852.48,47
2022-03-05,STORE-4449,PROD-66756,878.48,43
2023-01-18,STORE-4807,PROD-34416,652.98,16
2022-11-28,STORE-5963,PROD-80636,281.7,11
2022-03-23,STORE-6972,PROD-76750,675.35,28
2023-03-21,STORE-6315,PROD-23402,449.69,33
2022-06-17,STORE-4061,PROD-26964,994.82,8
2022-10-25,STORE-5690,PROD-18275,871.18,18
2022-01-10,STORE-4184,PROD-40451,739.88,30
2023-04-01,STORE-6826,PROD-11929,315.21,23
2023-01-02,STORE-7868,PROD-98384,896.4,31
2022-10-13,STORE-4556,PROD-83195,110.64,36
2022-10-10,STORE-6059,PROD-28734,473.73,30
2022-12-01,STORE-7106,PROD-16075,145.17,13
2022-05-11,STORE-6444,PROD-29876,860.0,38
2023-03-05,STORE-2025,PROD-56531,807.11,29
2022-03-28,STORE-8827,PROD-13022,851.33,8
2023-02-03,STORE-6887,PROD-47172,457.38,24
2022-12-29,STORE-5091,PROD-19270,88.25,28
2022-09-06,STORE-4901,PROD-13981,997.65,41
2022-07-30,STORE-8147,PROD-47693,496.03,22
2022-03-13,STORE-9031,PROD-89429,225.32,32
2022-08-16,STORE-2008,PROD-86819,41.43,10
2022-11-13,STORE-4071,PROD-96986,124.05,49
2023-01-08,STORE-7949,PROD-21758,666.4,6
2022-12-27,STORE-5862,PROD-19164,91.36,48
2023-01-25,STORE-4510,PROD-79652,47.39,43
2022-03-27,STORE-2934,PROD-42443,294.59,25
2022-01-30,STORE-4417,PROD-19190,515.4,14
2022-08-13,STORE-5625,PROD-74779,216.24,38
2023-03-06,STORE-1786,PROD-10885,822.86,25
2022-08-01,STORE-7483,PROD-48830,377.09,17
2022-06-23,STORE-8676,PROD-60195,615.28,24
2022-12-12,STORE-4678,PROD-90268,659.43,17
2023-02-26,STORE-6022,PROD-65944,658.48,41
2022-03-27,STORE-2047,PROD-97847,165.32,16
2023-02-04,STORE-1752,PROD-44826,316.12,14
2022-09-18,STORE-4595,PROD-75367,25.95,42
2022-08-23,STORE-8023,PROD-37996,648.04,9
2022-04-11,STORE-2723,PROD-70797,996.64,47
2022-02-15,STORE-8290,PROD-62709,505.77,48
2022-05-08,STORE-4671,PROD-96006,57.09,48
2022-01-04,STORE-3863,PROD-69646,286.87,48
2023-03-18,STORE-7355,PROD-33193,504.67,39
2022-07-16,STORE-1180,PROD-61830,276.53,42
2022-08-28,STORE-1966,PROD-92269,936.42,38
2022-07-22,STORE-8549,PROD-11464,732.5,16
2022-09-19,STORE-8040,PROD-12492,585.1,24
2022-09-12,STORE-3253,PROD-67747,18.36,40
2022-07-16,STORE-3835,PROD-17176,791.81,37
2022-09-29,STORE-6905,PROD-98473,151.94,12
2022-10-12,STORE-4156,PROD-41049,492.21,21
2023-03-11,STORE-8771,PROD-43288,280.68,31
2022-01-09,STORE-8456,PROD-90917,48.79,3
2023-02-05,STORE-8570,PROD-33881,436.74,38
2022-10-20,STORE-6932,PROD-58158,208.33,40
2023-04-10,STORE-9877,PROD-95528,536.14,36
2022-02-23,STORE-4087,PROD-89185,694.95,42
2022-08-14,STORE-3682,PROD-47233,125.88,5
2022-02-27,STORE-9933,PROD-65178,856.99,44
2022-08-02,STORE-4741,PROD-69234,994.94,49
2023-01-29,STORE-2405,PROD-54328,696.98,22
2022-09-26,STORE-1490,PROD-20347,413.35,33
2022-02-08,STORE-7573,PROD-37845,52.95,20
2022-06-02,STORE-6447,PROD-82992,251.05,15
2022-04-20,STORE-8497,PROD-91378,518.92,31
2023-03-21,STORE-8341,PROD-64848,183.93,25
2022-12-04,STORE-7751,PROD-59740,579.63,24
2022-04-11,STORE-4266,PROD-37424,588.16,41
2022-02-19,STORE-7740,PROD-42859,742.93,25
2022-02-22,STORE-3800,PROD-80276,120.63,31
2023-03-02,STORE-8718,PROD-86648,450.0,31
2022-08-13,STORE-2163,PROD-25604,638.95,19
2022-11-09,STORE-9582,PROD-49575,49.56,2
2022-11-02,STORE-4611,PROD-42053,508.89,8
2022-03-10,STORE-9003,PROD-15526,647.48,36
2022-02-11,STORE-8198,PROD-49248,868.43,34
2022-05-11,STORE-2067,PROD-64097,392.24,32
2022-10-26,STORE-8444,PROD-95461,639.15,16
2023-02-16,STORE-8731,PROD-81260,153.82,33
2022-08-10,STORE-5781,PROD-64714,84.84,27
2022-04-08,STORE-5038,PROD-98154,749.23,31
2022-07-11,STORE-9417,PROD-33444,199.87,49
2022-07-19,STORE-7821,PROD-45514,314.2,25
2022-01-30,STORE-8216,PROD-37184,476.08,37
2023-04-06,STORE-2742,PROD-76705,176.73,45
2023-01-02,STORE-2476,PROD-45691,180.38,30
2022-10-20,STORE-6548,PROD-20672,824.39,28
2022-01-28,STORE-1256,PROD-44803,691.7,16
2023-01-08,STORE-1598,PROD-98489,494.34,37
2022-05-15,STORE-8613,PROD-91379,248.2,47
2023-03-09,STORE-8799,PROD-50398,633.73,8
2023-01-07,STORE-6928,PROD-17895,716.89,37
2022-08-31,STORE-2109,PROD-30772,747.13,43
2022-01-18,STORE-3483,PROD-70453,595.08,26
2022-03-10,STORE-7792,PROD-40584,612.21,2
2022-12-21,STORE-2734,PROD-22322,616.48,14
2022-07-09,STORE-5478,PROD-63012,833.72,49
2023-03-02,STORE-5169,PROD-59928,329.68,26
2022-09-20,STORE-4281,PROD-22398,111.68,5
2022-06-13,STORE-5124,PROD-63652,247.98,21
2023-04-24,STORE-8718,PROD-84064,212.15,4
2022-07-04,STORE-6865,PROD-52798,91.46,19
2022-07-31,STORE-4170,PROD-88350,836.29,1
2022-05-01,STORE-9965,PROD-97727,472.13,29
2022-06-11,STORE-9437,PROD-60178,851.94,14
2023-01-01,STORE-1940,PROD-57294,378.7,5
2022-05-18,STORE-2847,PROD-56449,514.02,45
2022-04-08,STORE-3303,PROD-77668,633.38,10
2022-11-25,STORE-5234,PROD-12514,221.3,43
2022-05-20,STORE-9649,PROD-10456,745.81,15
2022-05-26,STORE-8908,PROD-72974,887.18,41
2022-01-28,STORE-3813,PROD-36783,224.95,47
2022-03-09,STORE-5776,PROD-90836,593.68,46
2022-05-18,STORE-2458,PROD-30406,949.94,28
2023-03-10,STORE-4563,PROD-96147,192.06,5
2022-01-15,STORE-6557,PROD-80779,150.9,11
2022-04-08,STORE-7507,PROD-98599,456.77,11
2022-01-26,STORE-9432,PROD-68090,352.51,4
2022-05-03,STORE-1747,PROD-23211,256.1,23
2023-02-23,STORE-3820,PROD-14471,307.62,13
2023-01-10,STORE-8283,PROD-93181,326.2,28
2022-10-08,STORE-9805,PROD-38652,65.7,44
2022-05-31,STORE-2879,PROD-39359,61.92,23
2022-04-22,STORE-8121,PROD-40873,568.58,50
2022-12-17,STORE-2918,PROD-46487,771.32,11
2023-01-15,STORE-7934,PROD-45371,517.15,23
2022-06-08,STORE-9130,PROD-29941,341.79,10
2022-05-14,STORE-1922,PROD-47244,587.2,14
2023-02-28,STORE-1676,PROD-22964,941.64,50
2022-02-04,STORE-4290,PROD-65460,465.31,2
2022-04-13,STORE-2649,PROD-54668,293.2,20
2023-02-23,STORE-3120,PROD-20265,767.52,9
2022-06-15,STORE-5384,PROD-21695,315.86,42
2022-03-03,STORE-8939,PROD-63459,62.23,47
2023-01-03,STORE-4578,PROD-68596,657.96,7
2022-10-20,STORE-2656,PROD-29679,258.72,3
2023-04-10,STORE-5998,PROD-61121,113.85,14
2022-04-29,STORE-7608,PROD-62727,654.2,1
2022-06-26,STORE-1070,PROD-64687,922.94,22
2022-11-08,STORE-5940,PROD-57427,552.54,26
2022-12-16,STORE-4333,PROD-37547,614.03,16
2022-12-25,STORE-3213,PROD-85728,16.03,13
2023-04-25,STORE-9260,PROD-48213,396.42,11
2022-07-07,STORE-7160,PROD-24994,482.63,23
2022-01-12,STORE-2993,PROD-41246,383.6,23
2023-02-15,STORE-3007,PROD-16313,319.44,43
2022-04-25,STORE-3486,PROD-75518,566.91,7
2022-02-05,STORE-8078,PROD-36983,94.96,9
2023-04-28,STORE-5361,PROD-95714,893.31,32
2022-09-29,STORE-5707,PROD-28181,253.59,36
2023-01-13,STORE-9505,PROD-93123,19.81,3
2022-02-19,STORE-3848,PROD-19208,708.21,15
2022-07-06,STORE-4642,PROD-41746,743.01,20
2023-03-08,STORE-5779,PROD-58728,601.66,30
2022-06-29,STORE-2938,PROD-39338,273.78,16
2022-03-08,STORE-1617,PROD-24755,587.72,41
2023-04-17,STORE-9936,PROD-97895,438.64,24
2022-10-07,STORE-4617,PROD-42606,929.06,14
2022-04-15,STORE-8666,PROD-74887,538.12,48
2022-06-17,STORE-9699,PROD-83894,452.46,33
2022-03-27,STORE-4180,PROD-13723,254.84,8
2022-06-25,STORE-4699,PROD-74094,201.55,25
2022-03-18,STORE-8794,PROD-97130,57.82,4
2023-01-17,STORE-8432,PROD-30841,962.87,23
2022-10-15,STORE-8262,PROD-56147,733.49,6
2022-12-23,STORE-2504,PROD-58862,64.27,20
2022-03-31,STORE-5901,PROD-86318,756.18,29
2022-12-09,STORE-7900,PROD-29864,836.1,34
2022-02-13,STORE-8411,PROD-37355,806.47,40
2022-04-15,STORE-6830,PROD-46955,171.96,7
2022-10-08,STORE-3707,PROD-64710,131.05,41
2023-01-28,STORE-1551,PROD-66018,267.91,30
2022-11-14,STORE-8754,PROD-74938,216.28,29
2023-03-14,STORE-2167,PROD-24780,460.89,30
2022-11-08,STORE-6702,PROD-17750,149.68,36
2022-02-18,STORE-1572,PROD-90119,676.23,1
2022-06-30,STORE-3162,PROD-84254,829.74,24
2022-06-09,STORE-8593,PROD-61650,94.55,29
2022-11-07,STORE-9215,PROD-66370,78.15,31
2022-05-21,STORE-9722,PROD-61226,264.72,30
2022-03-19,STORE-1800,PROD-26928,874.48,18
2022-01-11,STORE-1226,PROD-83823,526.85,11
2022-10-22,STORE-9041,PROD-71273,33.89,20
2022-07-15,STORE-7949,PROD-32016,750.38,15
2022-06-20,STORE-2928,PROD-54717,526.07,24
2022-07-01,STORE-2255,PROD-37024,366.54,38
2023-01-22,STORE-2732,PROD-22817,591.51,8
2022-08-12,STORE-3735,PROD-91478,969.02,30
2022-08-12,STORE-1201,PROD-71736,248.5,3
2022-10-11,STORE-6576,PROD-53597,468.74,50
2022-05-27,STORE-8095,PROD-31470,69.0,10
2022-05-10,STORE-8428,PROD-23221,264.6,15
2022-12-03,STORE-5051,PROD-38338,621.56,50
2022-01-27,STORE-3553,PROD-41549,514.28,27
2022-12-28,STORE-8376,PROD-84012,340.23,3
2022-10-28,STORE-9798,PROD-79086,462.33,25
2022-07-27,STORE-2292,PROD-64964,737.91,36
2022-06-13,STORE-6885,PROD-68667,515.51,33
2022-03-26,STORE-6268,PROD-79605,641.76,47
2022-01-02,STORE-9319,PROD-40566,521.36,17
2022-06-21,STORE-2097,PROD-67157,942.37,9
2022-03-22,STORE-1693,PROD-55193,379.05,12
2022-07-08,STORE-5966,PROD-96976,497.84,42
2022-06-14,STORE-1661,PROD-57866,839.76,46
2022-10-25,STORE-7449,PROD-51128,268.32,27
2022-07-21,STORE-3076,PROD-90416,798.72,5
2022-10-29,STORE-4211,PROD-32227,562.37,15
2022-03-26,STORE-5038,PROD-22451,569.09,6
2022-03-14,STORE-4763,PROD-18110,542.84,43
2022-09-22,STORE-1747,PROD-77136,515.75,4
2022-06-15,STORE-2734,PROD-81558,288.22,38
2022-09-18,STORE-7068,PROD-64256,652.54,43
2023-03-26,STORE-4547,PROD-44491,792.32,29
2022-12-19,STORE-2892,PROD-43510,797.16,50
2023-03-25,STORE-1642,PROD-93658,299.68,31
2022-12-28,STORE-8336,PROD-82164,244.45,42
2022-10-27,STORE-6037,PROD-45187,148.93,50
2022-11-07,STORE-9979,PROD-36461,68.47,21
2022-12-11,STORE-5349,PROD-22668,680.03,4
2023-01-03,STORE-8330,PROD-27383,835.96,40
2022-10-03,STORE-2709,PROD-65421,726.48,4
2022-09-13,STORE-2418,PROD-33034,419.68,17
2022-12-06,STORE-8916,PROD-98697,659.51,43
2022-07-30,STORE-3736,PROD-61311,758.7,39
2022-11-14,STORE-2857,PROD-21486,623.33,18
2022-07-16,STORE-4638,PROD-56957,38.19,27
2022-05-19,STORE-1088,PROD-92940,571.6,3
2022-10-13,STORE-6359,PROD-34975,930.67,24
2023-04-18,STORE-1160,PROD-94314,952.16,9
2023-02-20,STORE-1739,PROD-23809,792.61,37
2022-03-13,STORE-6762,PROD-20083,901.69,48
2022-01-10,STORE-2288,PROD-61591,373.83,24
2022-03-05,STORE-5670,PROD-15767,299.11,43
2022-06-23,STORE-4504,PROD-37469,255.24,17
2023-01-18,STORE-9555,PROD-95979,655.44,38
2022-02-09,STORE-2975,PROD-26051,157.86,20
2023-01-06,STORE-9558,PROD-62636,652.49,14
2022-10-15,STORE-4153,PROD-92213,482.43,36
2022-12-23,STORE-2858,PROD-14198,978.67,26
2022-02-03,STORE-1353,PROD-83417,873.23,36
2023-04-12,STORE-6365,PROD-79833,583.49,12
2022-04-20,STORE-8081,PROD-48753,928.34,5
2022-01-14,STORE-6600,PROD-79279,439.19,42
2022-06-20,STORE-7106,PROD-43884,463.74,22
2023-04-05,STORE-1293,PROD-89683,559.45,44
2022-05-25,STORE-1034,PROD-29598,102.18,37
2022-04-29,STORE-9402,PROD-34522,346.84,7
2022-07-07,STORE-3732,PROD-22200,596.1,16
2022-03-12,STORE-3561,PROD-25987,963.19,16
2022-01-08,STORE-1666,PROD-21139,584.63,8
2022-08-05,STORE-4620,PROD-48279,161.03,41
2022-01-13,STORE-9245,PROD-68590,216.11,37
2022-04-24,STORE-8189,PROD-85369,687.31,17
2022-02-18,STORE-8710,PROD-66092,210.38,4
2022-07-14,STORE-5489,PROD-61237,825.43,40
2022-10-23,STORE-4697,PROD-28352,640.06,2
2023-04-10,STORE-8853,PROD-57203,800.39,19
2022-06-18,STORE-2654,PROD-93459,339.58,34
2022-11-23,STORE-2443,PROD-97334,110.23,17
2022-03-08,STORE-4499,PROD-85135,596.46,50
2022-01-20,STORE-5110,PROD-27835,405.45,12
2022-03-02,STORE-9831,PROD-35622,971.22,49
2023-03-18,STORE-1840,PROD-62509,832.75,6
2023-01-06,STORE-4305,PROD-55923,28.5,7
2022-08-22,STORE-4774,PROD-62490,811.48,15
2022-11-07,STORE-5878,PROD-43468,830.08,12
2022-08-22,STORE-6067,PROD-89647,703.33,31
2022-12-20,STORE-3853,PROD-90450,870.04,48
2023-03-15,STORE-7529,PROD-29786,142.68,33
2022-02-23,STORE-4811,PROD-24646,245.12,5
2022-10-14,STORE-7716,PROD-92080,220.19,44
2022-04-21,STORE-9913,PROD-61775,558.22,31
2023-04-17,STORE-5849,PROD-19202,950.02,10
2023-03-06,STORE-3383,PROD-56341,655.87,50
2023-03-27,STORE-8518,PROD-32224,950.2,6
2022-04-29,STORE-6614,PROD-59034,641.62,11
2022-06-03,STORE-7873,PROD-61639,152.07,41
2022-09-03,STORE-9902,PROD-84043,169.01,14
2022-11-09,STORE-7919,PROD-27431,829.17,21
2022-01-31,STORE-7222,PROD-53051,848.25,29
2022-03-12,STORE-4263,PROD-46332,521.56,45
2022-03-03,STORE-2072,PROD-57428,942.42,24
2023-02-10,STORE-9254,PROD-93835,981.67,2
2022-03-04,STORE-5901,PROD-14020,979.14,44
2022-08-20,STORE-8724,PROD-45874,287.89,17
2022-08-14,STORE-4702,PROD-35597,239.78,30
2022-06-27,STORE-6243,PROD-91312,142.12,5
2022-08-14,STORE-2239,PROD-66101,233.98,31
2022-09-08,STORE-8897,PROD-74123,143.16,3
2022-08-31,STORE-6220,PROD-91647,775.7,46
2022-11-06,STORE-3839,PROD-33135,703.15,46
2023-04-25,STORE-6503,PROD-12778,112.17,5
2023-03-11,STORE-7108,PROD-46639,359.02,35
2022-12-02,STORE-5723,PROD-83473,966.26,28
2022-03-31,STORE-9829,PROD-20232,149.02,21
2022-05-21,STORE-1456,PROD-22860,34.43,16
2023-03-24,STORE-9867,PROD-55107,324.91,33
2022-11-23,STORE-8684,PROD-18676,243.82,34
2022-04-30,STORE-3228,PROD-51448,26.93,13
2022-12-22,STORE-8338,PROD-42628,947.99,8
2022-12-27,STORE-2777,PROD-56417,294.11,22
2022-01-14,STORE-6589,PROD-25025,345.47,18
2022-01-30,STORE-1150,PROD-22056,463.97,17
2022-02-22,STORE-5315,PROD-63204,656.21,50
2022-11-17,STORE-7783,PROD-88036,139.34,16
2022-07-26,STORE-3263,PROD-64576,765.92,48
2022-01-12,STORE-7202,PROD-27849,485.95,31
2022-10-12,STORE-2729,PROD-82900,990.1,41
2022-08-21,STORE-1125,PROD-71233,977.57,44
2022-05-24,STORE-5488,PROD-61388,891.12,25
2023-04-10,STORE-3361,PROD-43007,29.54,40
2022-07-03,STORE-1178,PROD-96110,393.26,32
2022-03-16,STORE-7818,PROD-16941,95.11,33
2022-09-02,STORE-6430,PROD-72285,763.16,1
2022-12-21,STORE-3045,PROD-93453,716.05,25
2023-03-12,STORE-4161,PROD-46252,817.89,34
2023-01-09,STORE-9813,PROD-15327,239.07,6
2022-06-27,STORE-2853,PROD-29082,807.66,21
2022-01-06,STORE-4011,PROD-14466,357.22,4
2022-04-10,STORE-4841,PROD-83350,305.91,5
2022-03-28,STORE-1163,PROD-86303,971.43,39
2022-02-19,STORE-5641,PROD-35895,681.44,5
2022-10-01,STORE-9211,PROD-99857,892.87,8
2022-02-20,STORE-1995,PROD-53297,742.89,50
2023-02-04,STORE-6125,PROD-55614,220.05,24
2022-05-05,STORE-2863,PROD-13313,558.4,1
2022-03-11,STORE-8880,PROD-30978,469.42,18
2022-02-15,STORE-1097,PROD-35110,480.27,27
2022-02-07,STORE-4484,PROD-55209,704.93,13
2022-12-20,STORE-3443,PROD-27764,900.65,37
2023-01-13,STORE-7952,PROD-82710,191.71,38
2022-02-18,STORE-3307,PROD-80812,32.66,2
2022-06-17,STORE-1274,PROD-61898,122.91,39
2022-09-29,STORE-8130,PROD-24994,267.54,37
2023-01-30,STORE-4299,PROD-12138,774.81,48
2022-11-09,STORE-6161,PROD-28862,119.51,50
2023-01-27,STORE-3002,PROD-96951,564.54,49
2022-08-26,STORE-4757,PROD-49102,196.32,11
2023-04-26,STORE-2789,PROD-37710,355.19,35
2022-10-15,STORE-4345,PROD-25088,825.4,31
2022-06-21,STORE-1768,PROD-80253,184.66,30
2022-05-09,STORE-2162,PROD-71235,650.28,33
2022-01-11,STORE-5477,PROD-66536,112.05,33
2022-12-08,STORE-7743,PROD-16889,868.08,3
2022-05-11,STORE-6433,PROD-82635,902.65,8
2022-11-24,STORE-4009,PROD-30524,611.6,16
2022-02-22,STORE-7572,PROD-25600,923.12,22
2022-04-08,STORE-5429,PROD-91274,329.26,39
2022-03-11,STORE-3142,PROD-89894,441.92,16
2022-05-01,STORE-5120,PROD-33772,777.95,31
2022-09-12,STORE-9236,PROD-39217,864.83,45
2022-04-23,STORE-4350,PROD-23345,323.28,14
2022-02-10,STORE-6566,PROD-75000,207.78,14
2022-11-11,STORE-7925,PROD-86984,717.41,24
2023-02-13,STORE-1494,PROD-67547,722.46,42
2023-04-02,STORE-4385,PROD-44081,977.83,18
2023-03-30,STORE-4291,PROD-88448,977.96,10
2022-10-09,STORE-9784,PROD-23963,103.2,24
2022-08-02,STORE-2409,PROD-26013,811.62,44
2022-04-15,STORE-2831,PROD-29981,607.02,38
2022-05-30,STORE-5899,PROD-43132,631.91,13
2022-10-25,STORE-1237,PROD-21491,723.52,21
2022-10-17,STORE-4248,PROD-94930,336.63,32
2022-10-24,STORE-7592,PROD-49845,761.95,16
2022-03-08,STORE-1048,PROD-96355,327.02,19
2022-06-12,STORE-3824,PROD-35859,165.29,39
2022-06-10,STORE-7892,PROD-14284,943.68,47
2022-01-12,STORE-4988,PROD-52561,645.58,7
2022-11-25,STORE-1615,PROD-61255,33.44,3
2022-01-17,STORE-7135,PROD-40672,48.96,32
2022-05-24,STORE-3371,PROD-99823,675.61,16
2022-04-12,STORE-4756,PROD-87539,425.01,4
2023-01-23,STORE-4245,PROD-29555,791.19,20
2023-04-05,STORE-2534,PROD-79486,414.69,27
2022-02-06,STORE-9836,PROD-56050,855.76,15
2022-02-24,STORE-1382,PROD-83661,541.24,39
2022-07-01,STORE-5028,PROD-25718,179.19,26
2022-03-14,STORE-6458,PROD-23456,113.68,46
2022-09-10,STORE-6700,PROD-10798,55.51,49
2022-05-26,STORE-4410,PROD-26987,839.64,16
2022-03-24,STORE-5679,PROD-74557,618.23,38
2022-03-10,STORE-5360,PROD-22159,653.32,18
2022-12-25,STORE-8200,PROD-75805,796.31,39
2023-01-03,STORE-8754,PROD-31012,780.14,13
2022-04-28,STORE-5826,PROD-39295,754.44,27
2022-07-09,STORE-7330,PROD-87421,624.86,31
2023-02-27,STORE-9334,PROD-96653,379.97,38
2023-01-20,STORE-5037,PROD-58654,767.89,17
2022-12-16,STORE-5609,PROD-19619,874.16,41
2022-08-21,STORE-4170,PROD-56059,177.76,39
2022-03-01,STORE-4018,PROD-50028,885.34,3
2022-10-06,STORE-9039,PROD-15211,530.98,27
2022-06-04,STORE-9216,PROD-84638,73.0,15
2022-10-13,STORE-9659,PROD-97262,249.95,18
2022-04-28,STORE-7080,PROD-36645,41.76,47
2023-02-26,STORE-7258,PROD-44463,198.2,8
2022-10-05,STORE-4936,PROD-29232,533.07,29
2022-08-09,STORE-8507,PROD-10886,510.29,40
2022-06-23,STORE-4886,PROD-26754,860.99,9
2022-02-26,STORE-3457,PROD-46168,193.71,38
2022-02-10,STORE-1857,PROD-33625,828.97,2
2022-03-07,STORE-5466,PROD-59324,664.84,6
2022-11-16,STORE-5206,PROD-56765,394.06,29
2022-10-19,STORE-2658,PROD-76784,693.93,31
2022-11-16,STORE-6092,PROD-89035,888.75,28
2022-09-25,STORE-5673,PROD-11604,131.53,43
2022-02-21,STORE-4038,PROD-65868,411.75,25
2022-09-12,STORE-5729,PROD-61152,983.78,23
2022-12-07,STORE-1688,PROD-27239,972.88,44
2022-12-11,STORE-5812,PROD-58216,521.66,29
2022-11-16,STORE-4538,PROD-63223,281.75,5
2022-03-01,STORE-4514,PROD-68979,191.4,43
2022-03-14,STORE-9192,PROD-88313,348.44,21
2023-01-03,STORE-6286,PROD-87225,274.58,31
2022-02-16,STORE-2320,PROD-79978,910.53,36
2022-08-11,STORE-4184,PROD-93932,752.88,6
2022-01-30,STORE-1621,PROD-55653,400.44,20
2023-01-10,STORE-2609,PROD-58826,402.48,34
2023-02-12,STORE-9609,PROD-38659,530.52,38
